Sample_ID,Siders.Pond,MC1.D0H20.D01,MC1.D10H11.D01,MC1.D15H11.D01,MC1.D16H11.D1,MC1.D17H15.D1,MC1.D18H18.D1,MC1.D19H20.D1,MC1.D21H11.D10,MC1.D21H19.D10,MC1.D22H19.D10,MC1.D22H9.D10,MC1.D23H13.D10,MC2.D0H20.D01,MC2.D6H19.D01,MC2.D9H11.D01,MC2.D10H12.D01,MC2.D15H11.D01,MC2.D16H11.D1,MC2.D17H15.D1,MC2.D18H18.D1,MC2.D19H20.D1,MC2.D21H11.D10,MC2.D21H19.D10,MC2.D22H9.D10,MC2.D23H13.D10,Max Rel Abun.,Kingdom,Phylum,Class,Order,Family,Genus
ASV_23,0,0,0,0,0.264882067,0.280885813,0.13118186,0.091272105,0.889747283,1.168561401,1.122406126,0.976071027,1.412882297,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412882297,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_41,0,0,0.065272898,0.303484104,1.390864845,1.163536929,0.698050624,0.23440336,0.037973026,0.052697821,0.112758381,0.058160698,0.449449159,0,0.299690902,0.030957622,1.386797779,0.342818543,0.453537361,0.022089684,0,0,0.013536888,0.01810193,0,0.006540922,1.390864845,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
ASV_143,0,0,0.086390601,1.359714804,0.127293149,0.050224616,0.01631277,0,0,0,0,0,0,0,0,0,0.103509928,0.087815587,0.028394048,0.033134526,0,0,0,0,0,0,1.359714804,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus_Aquiluna
ASV_182,0.294888598,1.313868613,0,0,0,0,0,0,0,0,0,0,0,1.0654187,0,0,0,0,0,0,0,0,0,0,0,0,1.313868613,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_81,0,0,0,0,0,0.006510598,0.042141323,0.030078307,0.007529134,0.020465173,0.003164138,0,0.002294571,0,0,0,0,0,0,0,0.015562408,0.075576961,0.343686546,1.257261343,0.316341937,0.419808292,1.257261343,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum
ASV_63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335231015,0.043907794,0.032998488,0.03248483,0.069742644,0.182758834,1.252914191,0.665657347,0.483859372,0.414456628,1.252914191,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus
ASV_62,0,0,0,0.06228713,0,0,0.019711264,0,0.029461831,0.049628045,0.025025457,0.020573852,0.016061999,0,0.073914796,1.021601541,0.470499671,1.251372119,0.417469246,0.152678699,0.073200957,0.085195847,0.184252087,0.176905228,0.261701057,0.323478344,1.251372119,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12
ASV_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012039075,0.009409993,0.030397703,0,0.017541808,0.041499755,0.054278,0.394073851,1.207069627,0.359479474,0.310396499,1.207069627,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter
ASV_100,0,0,1.153794467,0.204089746,0.043055036,0.02883265,0.007476686,0.013483379,0,0.009720957,0,0.005934765,0,0,0.235183443,0.904650523,0.09998118,0.754876298,0.087484364,0.055873907,0.01152771,0.009618886,0.007520493,0.027975711,0.015817097,0.00891944,1.153794467,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter
ASV_108,0,0,0.712242508,0.129875293,0.040247098,0.037203419,0.002039096,0,0,0.00767444,0,0,0,0,0.056444026,0.884012108,0.374047238,1.141602634,0.070601417,0.00194909,0.001729156,0,0,0.01316504,0,0,1.141602634,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
ASV_183,1.138597641,0.39931301,0,0,0,0,0,0,0,0,0,0,0,0.492880613,0,0,0,0,0,0,0,0,0,0,0,0.001783888,1.138597641,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_175,0.567250983,0.875912409,0,0,0,0,0,0,0,0,0,0,0,1.137608284,0.025534202,0,0,0,0,0,0,0,0.004512296,0,0,0,1.137608284,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43_clade
ASV_129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2256148,1.12396531,0.038823783,0.029136836,1.12396531,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
ASV_61,0,0,0,0,0,0,0.037383432,0,0,0,0,0,0,0,0,0,0.058812459,0,0.013813321,0.021439988,0.047839995,0.082447594,0.390313605,0.876297991,1.107196779,0.727231644,1.107196779,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Flectobacillus
ASV_187,0.522198558,1.07342207,0,0,0,0,0,0,0,0,0,0,0,0.781638953,0,0,0,0,0,0,0,0,0,0,0,0,1.07342207,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
ASV_110,0,0,0.422354048,0.086141776,0.036503182,0.02883265,0.004757891,0.002074366,0,0.008697699,0,0.001186953,0,0,0.037629351,0.761901486,0.639879552,1.067297138,0.128156919,0,0,0,0.003008197,0.00493689,0,0,1.067297138,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI_clade
ASV_158,0,0,0.011518747,0.033131452,0.046798952,0.017671624,0.009515783,0,0.000982061,0.009720957,0,0.00395651,0,0,0.002687811,0.010319207,1.051566764,0,0.017650354,0,0.008069397,0.004809443,0.071444687,0.02139319,0.020849809,0.012487215,1.051566764,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
ASV_142,0,0,0,0.999244603,0.393111194,0.063245812,0.030586444,0.012446196,0,0,0,0,0,0,0,0,0.023524984,0,0.00690666,0.012993932,0.013833252,0.012367139,0.043618861,0.023861635,0.019411892,0.019028138,0.999244603,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_123,0,0,0.965654937,0.392276396,0.124485212,0.093008547,0.016992469,0,0.037318319,0.018930285,0,0.013452134,0,0,0.288939659,0.251100715,0.030582479,0.324242168,0.038370335,0,0,0,0,0,0,0,0.965654937,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Paucibacter
ASV_84,0,0,0.946457025,0.59106511,0.221827031,0.223220514,0.044860118,0.033189856,0.025206233,0.034790795,0.003739436,0.129377878,0.004875964,0,0.354791023,0.450605394,0.118801167,0.555602466,0.28163826,0.033134526,0,0,0,0,0,0,0.946457025,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira
ASV_176,0.909239843,0.601116359,0,0,0,0,0,0,0,0,0,0,0,0.938464602,0,0,0,0,0,0,0,0,0,0,0,0,0.938464602,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
ASV_87,0,0,0.142064543,0.033131452,0.027143392,0.032552992,0.027867649,0.009334647,0.017349745,0.019953544,0,0.003165208,0.003441857,0,0.149173498,0.104911943,0.021172485,0.099636916,0.012278507,0.009095752,0.013833252,0.026108405,0.285026698,0.928958152,0.30771443,0.359156102,0.928958152,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Methyloversatilis
ASV_184,0.925622543,0.266208673,0,0,0,0,0,0,0,0,0,0,0,0.781638953,0.010751243,0,0,0,0,0,0,0,0,0,0,0,0.925622543,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,NA
ASV_65,0,0,0.906141412,0.899850246,0.376263572,0.409237609,0.140017944,0.144168439,0.023242111,0.128930592,0.032504329,0.065282416,0.026674392,0,0.026878108,0.259700055,0.537545874,0.307354555,0.200293149,0.046128458,0.001729156,0.003435316,0.063172144,0.060065496,0.047451291,0.112979569,0.906141412,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_209,0.890809305,0.37355088,0,0,0,0,0,0,0,0,0,0,0,0.301204819,0.013439054,0,0,0,0,0,0,0,0,0,0,0,0.890809305,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_170,0,0,0.13630517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859838148,0.042219032,0.07674067,0.063020569,0,0,0,0,0,0,0.859838148,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Roseivirga
ASV_115,0,0,0.775595615,0.054335582,0.021527518,0.013021197,0.029906745,0.014520562,0,0,0,0,0,0,0.843972584,0.756741882,0.052931213,0.510005911,0.066764383,0.005847269,0,0,0,0,0,0,0.843972584,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia
ASV_178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231151727,0.822096863,0.019996236,0.288778181,0.025324421,0.016892111,0.009222168,0.010305949,0,0,0,0,0.822096863,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
ASV_278,0.055291612,0.815800773,0,0,0,0,0,0,0,0,0,0,0,0.385840884,0,0,0,0,0,0,0,0,0,0,0,0,0.815800773,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,NA
ASV_75,0,0,0.364760314,0.811057954,0.32946462,0.397146498,0.10399391,0.0549707,0.025206233,0.056279227,0.006328276,0.290803488,0.006883714,0,0.096761188,0.137589433,0.155264891,0.303977033,0.465815868,0.05522421,0.004611084,0,0,0,0,0,0.811057954,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter
ASV_79,0,0,0.063353107,0.341916588,0.115125421,0.165555215,0.028547348,0.02074366,0.006547073,0.028651243,0.004027085,0.005934765,0.001434107,0,0,0.084273528,0.244659829,0.0523516,0,0,0.053027465,0.113365442,0.806196887,0.383431797,0.282550866,0.24023024,0.806196887,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter
ASV_218,0.804800131,0.201803349,0,0,0,0,0,0,0,0,0,0,0,0.358458628,0,0,0,0,0,0,0,0,0,0,0,0,0.804800131,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307
ASV_196,0.249836173,0.085873766,0,0,0,0,0,0,0,0,0,0,0,0.131932689,0.770057788,0,0,0,0,0,0,0,0,0,0,0,0.770057788,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Neptunitalea
ASV_330,0,0.759982825,0,0,0,0.011161026,0,0,0,0,0,0,0,0.141889874,0.006719527,0,0,0,0,0,0,0,0,0,0,0,0.759982825,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera
ASV_146,0,0,0,0,0,0,0.003398494,0.007260281,0,0.001023259,0,0,0.000573643,0,0,0,0,0,0,0,0.002305542,0.007557696,0.051891404,0.062533941,0.754187936,0.161739172,0.754187936,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
ASV_259,0.071674312,0.751395449,0,0,0,0,0,0,0,0,0,0,0,0.540177238,0,0,0,0,0,0,0,0,0,0,0,0,0.751395449,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA
ASV_144,0.051195937,0,0.69880397,0.070238679,0.043055036,0.060455556,0.226339686,0.194990406,0,0,0,0,0,0.072189585,0.151861309,0.245941112,0.025877482,0.146922233,0,0,0,0,0,0.009050965,0.010784384,0.006540922,0.69880397,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Kaistia
ASV_229,0.32560616,0.283383426,0,0,0,0,0,0,0,0,0,0,0,0.682067111,0.029565919,0,0,0,0,0,0,0,0.009776641,0,0,0,0.682067111,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,Ga0074140
ASV_133,0,0,0.278369713,0.155055197,0.021527518,0.017671624,0,0,0,0.006651181,0,0,0,0,0.188146754,0.56927628,0.182318622,0.67888204,0.096693245,0.103301758,0.016138794,0,0,0.01974756,0,0,0.67888204,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales_fa,Candidatus_Jidaibacter
ASV_101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15644114,0,0.077508077,0.154627789,0.058214934,0.081073468,0.673084154,0.218045979,0.381767201,0.027352948,0.673084154,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter
ASV_286,0,0,0.668087312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668087312,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_124,0,0,0,0,0,0,0.011554879,0.049784785,0,0,0.000862947,0,0,0,0,0,0,0,0,0,0,0,0.209069715,0.336531341,0.667912862,0.091572913,0.667912862,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_222,0.427998034,0.661227995,0,0,0,0,0,0,0,0,0,0,0,0.497859205,0,0,0,0,0,0,0,0,0,0,0,0,0.661227995,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus
ASV_258,0.0491481,0.639759553,0,0,0,0,0,0,0,0,0,0,0,0.639749079,0,0,0,0,0,0,0,0,0,0,0,0,0.639759553,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
ASV_111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081978229,0.039556962,0,0.042219032,0.010743694,0.011694539,0.042076141,0.10031124,0.23764759,0.630276301,0.260982098,0.225364508,0.630276301,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter
ASV_303,0,0.626878489,0,0,0,0,0,0,0,0,0,0,0,0.403265956,0,0,0,0,0,0,0,0,0,0,0,0,0.626878489,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
ASV_102,0,0,0,0,0,0.006510598,0.020390963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031701202,0.069393392,0.355719335,0.617934076,0.357322597,0.28363818,0.617934076,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_219,0.401376147,0.429368828,0,0,0,0,0,0,0,0,0,0,0,0.614856119,0.036285446,0.010319207,0,0,0,0,0,0,0,0,0,0,0.614856119,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA
ASV_266,0.163826999,0.613997424,0,0,0,0,0,0,0,0,0,0,0,0.453051877,0,0,0,0,0,0,0,0,0,0,0,0,0.613997424,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
ASV_302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607388231,0.036285446,0.055035773,0,0,0,0,0,0,0.010528691,0,0,0,0.607388231,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella
ASV_135,0,0,0.549060262,0.602992433,0.215275178,0.084637778,0.011554879,0.012446196,0.001636768,0.008697699,0,0,0,0,0,0.060195377,0.258774819,0.097948155,0.045276995,0.007146663,0.007493011,0,0.037602467,0.02139319,0.026601481,0.003567776,0.602992433,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Imperialibacter
ASV_83,0,0,0,0.103370131,0.151628604,0.331110429,0.598814605,0.460509257,0.052376588,0.110000307,0.009492415,0.014639087,0.019217035,0,0,0,0.012938741,0,0.005371847,0,0,0,0.130856584,0.215577534,0.028039399,0.284232809,0.598814605,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera
ASV_103,0,0.012881065,0.115187468,0,0,0,0,0,0,0,0,0,0,0,0.08735385,0.185745735,0.104686177,0.354639872,0.007674067,0.017541808,0.032853973,0.035727291,0.23689554,0.586667106,0.285426702,0.153414361,0.586667106,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Hydrotalea
ASV_149,0,0.506655217,0.581696711,0.043733517,0.026207413,0.082777607,0.031945842,0,0,0.006651181,0,0,0,0.019914368,0,0,0,0.01351009,0.018417761,0.20400473,0.031701202,0.020611899,0.097014364,0.101206247,0.01366022,0.014865733,0.581696711,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
ASV_118,0,0,0.243813473,0.258425328,0.207787346,0.202758634,0.074087165,0.048747602,0.001636768,0.001023259,0,0.002373906,0,0,0.01747077,0.263139791,0.481085913,0.580933885,0.108204345,0.005197573,0,0,0.007520493,0,0,0.002378517,0.580933885,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum
ASV_105,0,0,0,0,0,0,0.029227047,0,0,0,0,0,0,0,0,0,0.04352122,0,0.091321398,0.365779181,0.417303092,0.559956578,0.018801233,0,0,0,0.559956578,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia
ASV_223,0.479193971,0.558179476,0,0,0,0,0,0,0,0,0,0,0,0.490391317,0,0,0,0,0,0,0,0,0,0,0,0,0.558179476,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax
ASV_244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557720736,0.030957622,0,0.082749303,0,0,0,0,0,0,0,0,0.557720736,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,NA
ASV_132,0,0,0,0.225293876,0.451141894,0.529218635,0.273918599,0.064305347,0.000654707,0.001023259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529218635,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera
ASV_106,0,0,0.015358329,0,0,0,0,0.004148732,0,0.011255845,0,0.001582604,0.003728678,0,0,0.029237755,0.078808695,0,0.016115541,0.011044842,0.00634024,0.026795468,0.40685869,0.528247239,0.256668344,0.325262232,0.528247239,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
ASV_145,0,0,0.241893682,0.524802205,0.210595283,0.119050941,0.002718795,0.018669294,0.00360089,0.032744277,0.00258884,0.016617342,0.001147286,0,0.01747077,0.237341772,0.159969888,0.224605252,0.034533302,0,0,0,0,0.00493689,0.001437918,0,0.524802205,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter
ASV_168,0,0,0.470348826,0,0,0,0,0,0,0,0,0,0,0,0.517403575,0.270019263,0.010586243,0.204340117,0,0,0,0,0,0.049368901,0.037385865,0.024974431,0.517403575,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
ASV_114,0,0,0.028796867,0.2783042,0.072070386,0.247402736,0.500937984,0.318415184,0.014076208,0.044511752,0.010930659,0.002769557,0.012620142,0,0,0,0,0,0,0.00389818,0.01152771,0.018550709,0.016545085,0.051837346,0.038104824,0.019622767,0.500937984,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylotenera
ASV_99,0,0,0.036476031,0,0,0.044644103,0.029906745,0.015557745,0,0.003069776,0.000575298,0,0.001147286,0,0.298346996,0.337094111,0.036463724,0.314109601,0.017650354,0.025338167,0.027090118,0.035040228,0.193276679,0.496157454,0.245165001,0.207525629,0.496157454,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
ASV_113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009409993,0.028708942,0.494977323,0.478176691,0.061096862,0.008244759,0,0.040317936,0.033791071,0.275907999,0.494977323,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
ASV_131,0,0,0.019197911,0,0.005615874,0,0,0,0,0,0,0,0,0,0.275500605,0.491882223,0.018819987,0.192518787,0.050648842,0.037682402,0.009222168,0,0.100774611,0.250958579,0.030196276,0.256879861,0.491882223,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Aurantimicrobium
ASV_120,0.0491481,0,0.040315614,0.491670753,0.04867091,0.024182222,0.004078193,0,0,0,0,0,0,0.01244648,0.15454912,0.199504678,0.451679684,0.216161446,0.019952574,0,0.008645782,0.011680076,0.027073776,0.294567775,0.094902581,0.055895155,0.491670753,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_150,0,0,0,0,0,0,0.008156385,0,0,0.003581405,0,0,0.001434107,0,0,0,0.005881246,0,0.00690666,0.020140594,0.044958068,0.074889898,0.090997969,0.490397749,0.138759077,0.114763456,0.490397749,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_247,0.434141547,0.489480464,0,0,0,0,0,0,0,0,0,0,0,0.346012148,0,0,0,0,0,0,0,0,0,0,0,0,0.489480464,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_308,0.036861075,0.489480464,0,0,0,0,0,0,0,0,0,0,0,0.420691029,0,0,0,0,0,0,0,0,0,0,0,0,0.489480464,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,NA
ASV_263,0.352228047,0.176041219,0,0,0,0,0,0,0,0,0,0,0,0.485412725,0,0,0,0,0,0,0,0,0,0,0,0,0.485412725,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_200,0.012287025,0,0.203497859,0,0,0,0,0,0,0,0,0,0,0,0.473054697,0.204664282,0,0.226294013,0,0,0,0,0,0,0,0,0.473054697,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
ASV_202,0,0,0,0.466490849,0.136652939,0.06789624,0.036024034,0.011409013,0.002291476,0.007162811,0.001438245,0.003560859,0.002868214,0,0,0.00859934,0,0.020265136,0,0,0,0,0,0,0.004313754,0,0.466490849,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
ASV_197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220400484,0.464364337,0.023524984,0.227982775,0.011511101,0.023389077,0.019020721,0.019924835,0,0.046077641,0,0,0.464364337,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_151,0,0,0.076791645,0.072889195,0,0.036273334,0.006117289,0,0,0,0,0,0,0,0.452896116,0.060195377,0.341112261,0.177319936,0.020719981,0,0.008069397,0,0.030081973,0.085572762,0.026601481,0.118925862,0.452896116,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1
ASV_227,0,0,0.055673943,0.009276807,0,0.001860171,0,0,0,0,0,0,0,0,0,0,0.445798438,0.003377523,0.06292735,0.007146663,0.004034698,0.00206119,0.005264345,0.004114075,0.004313754,0.002973147,0.445798438,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
ASV_164,0,0,0.019197911,0,0.015911644,0.017671624,0.023789457,0.009334647,0.001309415,0.016883768,0.002301191,0,0.003155036,0,0,0,0,0,0,0.009745449,0.016715179,0.028856658,0.105286907,0.438560403,0.071895895,0.077896439,0.438560403,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
ASV_203,0,0,0,0,0.014039686,0.016741539,0.031266143,0.019706477,0,0,0,0.021365154,0,0,0,0,0.437564694,0,0.1373658,0,0,0,0,0,0,0,0.437564694,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter
ASV_249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115575863,0.15650798,0.009409993,0.432322891,0.007674067,0,0,0,0,0.00658252,0,0,0.432322891,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga
ASV_169,0,0,0,0.429383622,0.119805316,0.140442907,0.080884152,0.017632111,0,0.010744216,0.002301191,0.001186953,0.001147286,0,0,0,0.04234497,0,0,0,0,0,0.040610664,0.065002386,0.035228988,0.027947577,0.429383622,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oceanobacter
ASV_282,0.235501311,0.42507514,0,0,0,0,0,0,0,0,0,0,0,0.3758837,0,0,0,0,0,0,0,0,0,0,0,0,0.42507514,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
ASV_309,0.419806684,0.137398025,0,0,0,0,0,0,0,0,0,0,0,0.124464801,0.005375622,0,0,0,0,0,0,0,0,0,0,0.005351664,0.419806684,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
ASV_126,0,0,0.03455624,0.4174563,0.114189442,0.070686496,0.089720236,0.082974641,0.013748854,0.102325867,0.039407903,0.196638549,0.037286784,0,0,0.006879472,0.016467488,0.003377523,0.00460444,0.00389818,0,0.002748253,0.003760247,0.009050965,0.007908548,0.001783888,0.4174563,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
ASV_104,0,0,0,0,0,0.003720342,0.007476686,0.007260281,0.001309415,0,0.001150596,0,0.006310071,0,0,0,0,0,0,0.003248483,0.063978789,0.309178478,0.208317666,0.341468231,0.414120354,0.27531337,0.414120354,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus
ASV_270,0.126965924,0.412194075,0,0,0,0,0,0,0,0,0,0,0,0.355969332,0.124983201,0,0,0,0,0,0,0,0,0,0,0,0.412194075,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
